No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
10095,2011,2,25,14,4,NA,NA,NA,73,-10,30,1031,6,SE,6.71,0,0
10096,2011,2,25,15,4,NA,NA,NA,53,-10,28,1031,7,SE,9.84,0,0
10097,2011,2,25,16,4,NA,NA,NA,47,-10,30,1030,6,SE,11.63,0,0
10098,2011,2,25,17,4,NA,NA,NA,44,-11,30,1030,5,SE,14.76,0,0
10099,2011,2,25,18,4,NA,NA,NA,61,-12,27,1030,5,SE,17.89,0,0
10100,2011,2,25,19,4,NA,NA,NA,78,-10,35,1030,4,SE,21.91,0,0
10101,2011,2,25,20,4,NA,NA,NA,55,-10,35,1030,4,SE,25.93,0,0
10102,2011,2,25,21,4,NA,NA,NA,62,-11,34,1031,3,SE,29.95,0,0
10103,2011,2,25,22,4,NA,NA,NA,52,-11,37,1030,2,SE,33.08,0,0
10104,2011,2,25,23,4,NA,NA,NA,42,-13,34,1031,1,SE,36.21,0,0
10105,2011,2,26,0,4,NA,NA,NA,42,-13,34,1031,1,SE,41.13,0,0
10106,2011,2,26,1,4,NA,NA,NA,39,-11,43,1031,0,SE,44.26,0,0
10107,2011,2,26,2,4,NA,NA,NA,35,-9,50,1030,0,SE,46.05,0,0
10108,2011,2,26,3,4,NA,NA,NA,36,-7,59,1029,0,SE,47.84,0,0
10109,2011,2,26,4,4,NA,NA,NA,30,-6,68,1029,-1,NW,1.79,1,1
10110,2011,2,26,5,4,NA,NA,NA,44,-3,100,1029,-3,cv,0.89,1.3,2.3
10111,2011,2,26,6,4,NA,NA,NA,52,-3,100,1028,-3,SE,1.79,0.7,3
10112,2011,2,26,7,4,NA,NA,NA,58,-3,100,1028,-3,SE,3.58,0.1,3.1
10113,2011,2,26,8,4,NA,NA,NA,71,-3,100,1028,-3,SE,5.37,0.3,3.4
10114,2011,2,26,9,4,NA,NA,NA,79,-3,100,1027,-3,SE,7.16,0.2,3.6
10115,2011,2,26,10,4,NA,NA,NA,77,-3,92,1027,-2,SE,8.95,0,0
10116,2011,2,26,11,4,NA,NA,NA,71,-3,92,1026,-2,SE,12.08,0,0
10117,2011,2,26,12,4,NA,NA,NA,80,-3,92,1026,-2,cv,0.89,0,0
10118,2011,2,26,13,4,NA,NA,NA,85,-3,86,1025,-1,cv,1.78,0,0
10119,2011,2,26,14,4,NA,NA,NA,96,-3,86,1024,-1,cv,2.67,0,0
10120,2011,2,26,15,4,NA,NA,NA,111,-3,80,1023,0,cv,3.56,0,0
10121,2011,2,26,16,4,NA,NA,NA,108,-3,80,1023,0,cv,4.45,0,0
10122,2011,2,26,17,4,NA,NA,NA,122,-4,80,1023,-1,NE,1.79,0,0
10123,2011,2,26,18,4,NA,NA,NA,109,-4,80,1024,-1,SE,0.89,0,0
10124,2011,2,26,19,4,NA,NA,NA,115,-4,92,1025,-3,SE,1.78,0,0
10125,2011,2,26,20,4,NA,NA,NA,103,-3,92,1025,-2,cv,0.45,0,0
10126,2011,2,26,21,4,NA,NA,NA,109,-3,86,1026,-1,NW,1.79,0,0
10127,2011,2,26,22,4,NA,NA,NA,116,-3,80,1026,0,NW,4.92,0,0
10128,2011,2,26,23,4,NA,NA,NA,125,-3,80,1026,0,NW,6.71,0,0
10129,2011,2,27,0,4,NA,NA,NA,127,-3,86,1026,-1,NE,0.89,0,0
10130,2011,2,27,1,4,NA,NA,NA,127,-3,92,1027,-2,cv,0.89,0,0
10131,2011,2,27,2,4,NA,NA,NA,123,-3,86,1027,-1,NW,1.79,0,0
10132,2011,2,27,3,4,NA,NA,NA,115,-3,86,1026,-1,NW,4.92,0,0
10133,2011,2,27,4,4,NA,NA,NA,105,-3,86,1026,-1,NW,8.05,0,0
10134,2011,2,27,5,4,NA,NA,NA,90,-3,80,1026,0,NW,9.84,0,0
10135,2011,2,27,6,4,NA,NA,NA,66,-3,86,1027,-1,SE,1.79,0,0
10136,2011,2,27,7,4,NA,NA,NA,59,-4,74,1028,0,NE,3.13,0.8,0.8
10137,2011,2,27,8,4,NA,NA,NA,39,-2,92,1029,-1,NE,7.15,0.1,0.9
10138,2011,2,27,9,4,NA,NA,NA,35,-3,86,1029,-1,NE,12.07,0.1,1
10139,2011,2,27,10,4,NA,NA,NA,35,-4,80,1030,-1,NE,19.22,0.3,1.3
10140,2011,2,27,11,4,NA,NA,NA,26,-3,92,1030,-2,NE,25.03,0.1,1.4
10141,2011,2,27,12,4,NA,NA,NA,31,-3,86,1029,-1,NE,32.18,0,0
10142,2011,2,27,13,4,NA,NA,NA,31,-4,80,1028,-1,NE,39.33,0,0
10143,2011,2,27,14,4,NA,NA,NA,34,-4,69,1027,1,NE,43.35,0,0
10144,2011,2,27,15,4,NA,NA,NA,35,-5,64,1027,1,NE,49.16,0,0
10145,2011,2,27,16,4,NA,NA,NA,26,-7,51,1026,2,NE,54.97,0,0
10146,2011,2,27,17,4,NA,NA,NA,28,-7,55,1026,1,NE,58.99,0,0
10147,2011,2,27,18,4,NA,NA,NA,29,-8,50,1026,1,NE,63.01,0,0
10148,2011,2,27,19,4,NA,NA,NA,29,-8,54,1026,0,NE,66.14,0,0
10149,2011,2,27,20,4,NA,NA,NA,29,-7,59,1027,0,NE,69.27,0,0
10150,2011,2,27,21,4,NA,NA,NA,32,-8,54,1027,0,NE,73.29,0,0
10151,2011,2,27,22,4,NA,NA,NA,29,-8,68,1028,-3,NW,3.13,0,0
10152,2011,2,27,23,4,NA,NA,NA,25,-8,68,1028,-3,NE,1.79,0,0
10153,2011,2,28,0,4,NA,NA,NA,31,-9,58,1027,-2,NW,1.79,0,0
10154,2011,2,28,1,4,NA,NA,NA,29,-9,63,1028,-3,NW,4.92,0,0
10155,2011,2,28,2,4,NA,NA,NA,26,-10,50,1027,-1,NE,4.02,0,0
10156,2011,2,28,3,4,NA,NA,NA,25,-9,54,1027,-1,NW,3.13,0,0
10157,2011,2,28,4,4,NA,NA,NA,15,-10,54,1027,-2,NW,6.26,0,0
10158,2011,2,28,5,4,NA,NA,NA,20,-10,54,1026,-2,NW,8.05,0,0
10159,2011,2,28,6,4,NA,NA,NA,32,-11,53,1026,-3,NW,9.84,0,0
10160,2011,2,28,7,4,NA,NA,NA,37,-10,58,1027,-3,NW,12.97,0,0
10161,2011,2,28,8,4,NA,NA,NA,37,-9,58,1029,-2,NW,16.99,0,0
10162,2011,2,28,9,4,NA,NA,NA,18,-10,46,1029,0,NW,20.12,0,0
10163,2011,2,28,10,4,NA,NA,NA,20,-11,37,1028,2,NW,23.25,0,0
10164,2011,2,28,11,4,NA,NA,NA,13,-12,32,1028,3,NW,29.06,0,0
10165,2011,2,28,12,4,NA,NA,NA,12,-11,32,1028,4,NW,33.98,0,0
10166,2011,2,28,13,4,NA,NA,NA,12,-12,27,1026,5,NW,39.79,0,0
10167,2011,2,28,14,4,NA,NA,NA,12,-13,24,1026,6,NW,46.94,0,0
10168,2011,2,28,15,4,NA,NA,NA,15,-13,24,1025,6,NW,51.86,0,0
10169,2011,2,28,16,4,NA,NA,NA,20,-12,26,1024,6,NW,55.88,0,0
10170,2011,2,28,17,4,NA,NA,NA,16,-13,25,1025,5,NW,59.9,0,0
10171,2011,2,28,18,4,NA,NA,NA,18,-12,27,1025,5,NW,64.82,0,0
10172,2011,2,28,19,4,NA,NA,NA,15,-12,30,1026,4,NW,69.74,0,0
10173,2011,2,28,20,4,NA,NA,NA,8,-12,32,1026,3,NW,74.66,0,0
10174,2011,2,28,21,4,NA,NA,NA,7,-12,34,1027,2,NW,78.68,0,0
10175,2011,2,28,22,4,NA,NA,NA,8,-12,34,1028,2,NW,83.6,0,0
10176,2011,2,28,23,4,NA,NA,NA,12,-12,37,1028,1,NW,88.52,0,0
10177,2011,3,1,0,1,NA,NA,NA,9,-11,46,1028,-1,NW,93.44,0,0
10178,2011,3,1,1,1,NA,NA,NA,9,-12,46,1028,-2,NE,3.13,0,0
10179,2011,3,1,2,1,NA,NA,NA,11,-12,53,1028,-4,NW,3.13,0,0
10180,2011,3,1,3,1,NA,NA,NA,17,-12,53,1028,-4,NW,6.26,0,0
10181,2011,3,1,4,1,NA,NA,NA,9,-12,49,1028,-3,NW,8.05,0,0
10182,2011,3,1,5,1,NA,NA,NA,11,-13,49,1028,-4,NW,9.84,0,0
10183,2011,3,1,6,1,NA,NA,NA,12,-15,42,1028,-4,NW,14.76,0,0
10184,2011,3,1,7,1,NA,NA,NA,17,-15,42,1028,-4,NW,19.68,0,0
10185,2011,3,1,8,1,NA,NA,NA,20,-15,36,1029,-2,NW,24.6,0,0
10186,2011,3,1,9,1,NA,NA,NA,18,-15,31,1028,0,NW,28.62,0,0
10187,2011,3,1,10,1,NA,NA,NA,28,-17,22,1028,2,NW,35.77,0,0
10188,2011,3,1,11,1,NA,NA,NA,16,-16,24,1027,2,NW,40.69,0,0
10189,2011,3,1,12,1,NA,NA,NA,16,-17,19,1026,4,NW,46.5,0,0
10190,2011,3,1,13,1,NA,NA,NA,11,-17,19,1025,4,NW,49.63,0,0
10191,2011,3,1,14,1,NA,NA,NA,19,-17,17,1023,6,NW,56.78,0,0
10192,2011,3,1,15,1,NA,NA,NA,17,-17,16,1022,7,NW,64.83,0,0
10193,2011,3,1,16,1,NA,NA,NA,15,-17,16,1022,7,NW,73.77,0,0
10194,2011,3,1,17,1,NA,NA,NA,14,-16,18,1021,6,NW,81.82,0,0
10195,2011,3,1,18,1,NA,NA,NA,28,-16,20,1021,5,NW,87.63,0,0
10196,2011,3,1,19,1,NA,NA,NA,80,-15,21,1022,5,NW,92.55,0,0
10197,2011,3,1,20,1,NA,NA,NA,87,-15,25,1023,3,NW,96.57,0,0
10198,2011,3,1,21,1,NA,NA,NA,51,-14,33,1024,0,NW,100.59,0,0
10199,2011,3,1,22,1,NA,NA,NA,37,-14,33,1025,0,NW,104.61,0,0
10200,2011,3,1,23,1,NA,NA,NA,9,-15,31,1026,0,NW,108.63,0,0
10201,2011,3,2,0,1,NA,NA,NA,11,-18,22,1026,1,NW,115.78,0,0
10202,2011,3,2,1,1,NA,NA,NA,14,-16,30,1026,-1,NW,121.59,0,0
10203,2011,3,2,2,1,NA,NA,NA,11,-16,33,1026,-2,NW,124.72,0,0
10204,2011,3,2,3,1,NA,NA,NA,12,-16,38,1026,-4,NE,3.13,0,0
10205,2011,3,2,4,1,NA,NA,NA,15,-16,35,1026,-3,cv,0.89,0,0
10206,2011,3,2,5,1,NA,NA,NA,29,-15,45,1026,-5,cv,1.78,0,0
10207,2011,3,2,6,1,NA,NA,NA,44,-15,42,1026,-4,cv,2.67,0,0
10208,2011,3,2,7,1,NA,NA,NA,33,-14,57,1027,-7,cv,3.12,0,0
10209,2011,3,2,8,1,NA,NA,NA,22,-12,49,1028,-3,NW,1.79,0,0
10210,2011,3,2,9,1,NA,NA,NA,27,-15,31,1028,0,NE,3.13,0,0
10211,2011,3,2,10,1,NA,NA,NA,26,-16,24,1028,2,cv,0.89,0,0
10212,2011,3,2,11,1,NA,NA,NA,18,-16,21,1027,4,cv,4.02,0,0
10213,2011,3,2,12,1,NA,NA,NA,27,-16,20,1026,5,NW,5.81,0,0
10214,2011,3,2,13,1,NA,NA,NA,10,-17,17,1024,6,NW,10.73,0,0
10215,2011,3,2,14,1,NA,NA,NA,16,-18,14,1023,7,NW,16.54,0,0
10216,2011,3,2,15,1,NA,NA,NA,32,-18,13,1023,8,NW,25.48,0,0
10217,2011,3,2,16,1,NA,NA,NA,49,-17,15,1022,8,NW,34.42,0,0
10218,2011,3,2,17,1,NA,NA,NA,40,-17,16,1022,7,NW,41.57,0,0
10219,2011,3,2,18,1,NA,NA,NA,69,-13,24,1023,6,NW,46.49,0,0
10220,2011,3,2,19,1,NA,NA,NA,42,-16,21,1024,4,NW,50.51,0,0
10221,2011,3,2,20,1,NA,NA,NA,20,-15,25,1025,3,NW,55.43,0,0
10222,2011,3,2,21,1,NA,NA,NA,20,-16,23,1026,3,NW,60.35,0,0
10223,2011,3,2,22,1,NA,NA,NA,16,-16,23,1026,3,NW,66.16,0,0
10224,2011,3,2,23,1,NA,NA,NA,9,-15,27,1027,2,NW,71.97,0,0
10225,2011,3,3,0,1,NA,NA,NA,8,-16,26,1028,1,NW,81.8,0,0
10226,2011,3,3,1,1,NA,NA,NA,9,-16,28,1028,0,NW,89.85,0,0
10227,2011,3,3,2,1,NA,NA,NA,10,-16,28,1028,0,NW,97,0,0
10228,2011,3,3,3,1,NA,NA,NA,8,-14,33,1028,0,NW,102.81,0,0
10229,2011,3,3,4,1,NA,NA,NA,8,-14,36,1028,-1,NW,107.73,0,0
10230,2011,3,3,5,1,NA,NA,NA,9,-14,39,1028,-2,NW,110.86,0,0
10231,2011,3,3,6,1,NA,NA,NA,10,-14,39,1028,-2,NW,114.88,0,0
10232,2011,3,3,7,1,NA,NA,NA,13,-14,36,1028,-1,NW,119.8,0,0
10233,2011,3,3,8,1,NA,NA,NA,13,-15,29,1029,1,NW,124.72,0,0
10234,2011,3,3,9,1,NA,NA,NA,26,-16,23,1029,3,NW,130.53,0,0
10235,2011,3,3,10,1,NA,NA,NA,15,-16,21,1029,4,NW,137.68,0,0
10236,2011,3,3,11,1,NA,NA,NA,19,-17,17,1028,6,NW,144.83,0,0
10237,2011,3,3,12,1,NA,NA,NA,18,-17,17,1028,6,NW,151.98,0,0
10238,2011,3,3,13,1,NA,NA,NA,16,-17,16,1027,7,NW,159.13,0,0
10239,2011,3,3,14,1,NA,NA,NA,15,-17,15,1026,8,NW,166.28,0,0
10240,2011,3,3,15,1,NA,NA,NA,12,-17,14,1025,9,NW,172.09,0,0
10241,2011,3,3,16,1,NA,NA,NA,17,-16,15,1025,9,NW,179.24,0,0
10242,2011,3,3,17,1,NA,NA,NA,9,-15,16,1024,9,NW,185.05,0,0
10243,2011,3,3,18,1,NA,NA,NA,9,-15,17,1024,8,NW,189.97,0,0
10244,2011,3,3,19,1,NA,NA,NA,11,-14,20,1025,7,NW,195.78,0,0
10245,2011,3,3,20,1,NA,NA,NA,37,-14,22,1025,6,NW,200.7,0,0
10246,2011,3,3,21,1,NA,NA,NA,36,-14,22,1026,6,NW,205.62,0,0
10247,2011,3,3,22,1,NA,NA,NA,40,-13,25,1026,5,SE,3.13,0,0
10248,2011,3,3,23,1,NA,NA,NA,43,-13,27,1025,4,NW,3.13,0,0
10249,2011,3,4,0,1,NA,NA,NA,48,-13,29,1025,3,NW,6.26,0,0
10250,2011,3,4,1,1,NA,NA,NA,46,-10,54,1026,-2,cv,0.89,0,0
10251,2011,3,4,2,1,NA,NA,NA,45,-10,54,1026,-2,cv,1.34,0,0
10252,2011,3,4,3,1,NA,NA,NA,46,-10,58,1025,-3,cv,2.23,0,0
10253,2011,3,4,4,1,NA,NA,NA,52,-10,67,1025,-5,NW,1.79,0,0
10254,2011,3,4,5,1,NA,NA,NA,69,-10,58,1025,-3,NW,2.68,0,0
10255,2011,3,4,6,1,NA,NA,NA,105,-10,67,1025,-5,NE,0.89,0,0
10256,2011,3,4,7,1,NA,NA,NA,83,-10,58,1025,-3,SE,1.79,0,0
10257,2011,3,4,8,1,NA,NA,NA,51,-9,54,1025,-1,NE,0.89,0,0
10258,2011,3,4,9,1,NA,NA,NA,43,-10,35,1025,4,cv,0.89,0,0
10259,2011,3,4,10,1,NA,NA,NA,57,-12,27,1025,5,NW,1.79,0,0
10260,2011,3,4,11,1,NA,NA,NA,57,-12,22,1025,8,cv,0.89,0,0
10261,2011,3,4,12,1,NA,NA,NA,55,-13,19,1024,9,NW,1.79,0,0
10262,2011,3,4,13,1,NA,NA,NA,51,-12,19,1022,10,cv,0.89,0,0
10263,2011,3,4,14,1,NA,NA,NA,46,-13,16,1021,12,cv,2.68,0,0
10264,2011,3,4,15,1,NA,NA,NA,42,-14,14,1020,12,SE,3.13,0,0
10265,2011,3,4,16,1,NA,NA,NA,55,-14,15,1019,11,SE,8.05,0,0
10266,2011,3,4,17,1,NA,NA,NA,58,-13,17,1019,11,SE,12.07,0,0
10267,2011,3,4,18,1,NA,NA,NA,68,-12,22,1019,8,SE,16.09,0,0
10268,2011,3,4,19,1,NA,NA,NA,91,-10,28,1020,7,SE,17.88,0,0
10269,2011,3,4,20,1,NA,NA,NA,89,-10,30,1020,6,SE,19.67,0,0
10270,2011,3,4,21,1,NA,NA,NA,59,-9,33,1020,6,SE,21.46,0,0
10271,2011,3,4,22,1,NA,NA,NA,66,-9,35,1020,5,SE,25.48,0,0
10272,2011,3,4,23,1,NA,NA,NA,69,-9,35,1019,5,SE,29.5,0,0
10273,2011,3,5,0,1,NA,NA,NA,56,-8,35,1018,6,SE,34.42,0,0
10274,2011,3,5,1,1,NA,NA,NA,61,-8,35,1018,6,SE,39.34,0,0
10275,2011,3,5,2,1,NA,NA,NA,62,-8,38,1018,5,SE,43.36,0,0
10276,2011,3,5,3,1,NA,NA,NA,74,-7,41,1017,5,SE,47.38,0,0
10277,2011,3,5,4,1,NA,NA,NA,82,-7,41,1018,5,SE,52.3,0,0
10278,2011,3,5,5,1,NA,NA,NA,77,1,75,1017,5,SE,55.43,0,0
10279,2011,3,5,6,1,NA,NA,NA,82,-5,51,1016,4,SE,57.22,0,0
10280,2011,3,5,7,1,NA,NA,NA,79,-5,59,1016,2,SE,58.11,0,0
10281,2011,3,5,8,1,NA,NA,NA,91,-4,55,1017,4,SE,61.24,0,0
10282,2011,3,5,9,1,NA,NA,NA,96,-5,45,1017,6,SE,64.37,0,0
10283,2011,3,5,10,1,NA,NA,NA,109,-5,42,1017,7,cv,0.89,0,0
10284,2011,3,5,11,1,NA,NA,NA,106,-5,39,1017,8,cv,1.78,0,0
10285,2011,3,5,12,1,NA,NA,NA,109,-5,36,1016,9,cv,2.67,0,0
10286,2011,3,5,13,1,NA,NA,NA,136,-4,34,1015,11,cv,4.46,0,0
10287,2011,3,5,14,1,NA,NA,NA,133,-4,32,1014,12,SE,3.13,0,0
10288,2011,3,5,15,1,NA,NA,NA,92,-4,30,1014,13,SE,7.15,0,0
10289,2011,3,5,16,1,NA,NA,NA,90,-5,28,1014,13,SE,11.17,0,0
10290,2011,3,5,17,1,NA,NA,NA,92,-5,28,1014,13,SE,12.96,0,0
10291,2011,3,5,18,1,NA,NA,NA,108,-5,34,1015,10,cv,0.89,0,0
10292,2011,3,5,19,1,NA,NA,NA,122,-4,45,1016,7,NE,1.79,0,0
10293,2011,3,5,20,1,NA,NA,NA,130,-5,45,1017,6,cv,0.89,0,0
10294,2011,3,5,21,1,NA,NA,NA,142,-4,55,1018,4,NW,1.79,0,0
10295,2011,3,5,22,1,NA,NA,NA,129,-4,59,1019,3,cv,0.89,0,0
10296,2011,3,5,23,1,NA,NA,NA,55,-9,33,1020,6,NW,3.13,0,0
10297,2011,3,6,0,1,NA,NA,NA,20,-11,28,1021,6,NW,6.26,0,0
10298,2011,3,6,1,1,NA,NA,NA,15,-12,24,1021,7,NW,9.39,0,0
10299,2011,3,6,2,1,NA,NA,NA,14,-12,22,1021,8,NW,14.31,0,0
10300,2011,3,6,3,1,NA,NA,NA,12,-12,24,1022,7,NW,21.46,0,0
10301,2011,3,6,4,1,NA,NA,NA,12,-11,26,1022,7,NW,31.29,0,0
10302,2011,3,6,5,1,NA,NA,NA,24,-10,30,1022,6,NW,40.23,0,0
10303,2011,3,6,6,1,NA,NA,NA,6,-10,32,1024,5,NW,51.41,0,0
10304,2011,3,6,7,1,NA,NA,NA,19,-10,32,1025,5,NW,58.56,0,0
10305,2011,3,6,8,1,NA,NA,NA,13,-10,32,1026,5,NW,63.48,0,0
10306,2011,3,6,9,1,NA,NA,NA,18,-10,32,1026,5,NW,67.5,0,0
10307,2011,3,6,10,1,NA,NA,NA,14,-11,26,1026,7,NW,74.65,0,0
10308,2011,3,6,11,1,NA,NA,NA,16,-13,20,1026,8,NE,7.15,0,0
10309,2011,3,6,12,1,NA,NA,NA,15,-16,14,1026,10,NW,8.94,0,0
10310,2011,3,6,13,1,NA,NA,NA,11,-16,14,1024,10,NE,5.81,0,0
10311,2011,3,6,14,1,NA,NA,NA,12,-16,13,1023,11,NW,5.81,0,0
10312,2011,3,6,15,1,NA,NA,NA,17,-16,13,1024,11,NW,11.62,0,0
10313,2011,3,6,16,1,NA,NA,NA,14,-17,12,1023,11,NE,4.92,0,0
10314,2011,3,6,17,1,NA,NA,NA,10,-17,13,1023,10,NE,8.94,0,0
10315,2011,3,6,18,1,NA,NA,NA,7,-17,14,1023,9,NW,7.15,0,0
10316,2011,3,6,19,1,NA,NA,NA,NA,-16,17,1024,7,NW,12.96,0,0
10317,2011,3,6,20,1,NA,NA,NA,NA,-16,21,1025,4,NW,17.88,0,0
10318,2011,3,6,21,1,NA,NA,NA,NA,-18,17,1026,5,NW,22.8,0,0
10319,2011,3,6,22,1,NA,NA,NA,NA,-18,18,1026,4,NW,25.93,0,0
10320,2011,3,6,23,1,NA,NA,NA,NA,-16,26,1027,1,NW,27.72,0,0
10321,2011,3,7,0,1,NA,NA,NA,NA,-15,25,1027,3,NW,30.85,0,0
10322,2011,3,7,1,1,NA,NA,NA,NA,-13,31,1027,2,NW,32.64,0,0
10323,2011,3,7,2,1,NA,NA,NA,9,-13,27,1026,4,NW,37.56,0,0
10324,2011,3,7,3,1,NA,NA,NA,11,-14,27,1026,3,NW,44.71,0,0
10325,2011,3,7,4,1,NA,NA,NA,20,-15,25,1026,3,NW,50.52,0,0
10326,2011,3,7,5,1,NA,NA,NA,14,-15,29,1026,1,cv,0.89,0,0
10327,2011,3,7,6,1,NA,NA,NA,16,-16,26,1026,1,NW,4.02,0,0
10328,2011,3,7,7,1,NA,NA,NA,21,-16,24,1026,2,NW,8.94,0,0
10329,2011,3,7,8,1,NA,NA,NA,17,-14,25,1027,4,NW,16.09,0,0
10330,2011,3,7,9,1,NA,NA,NA,15,-14,23,1027,5,NW,24.14,0,0
10331,2011,3,7,10,1,NA,NA,NA,15,-14,20,1026,7,NW,32.19,0,0
10332,2011,3,7,11,1,NA,NA,NA,19,-14,19,1025,8,NW,39.34,0,0
10333,2011,3,7,12,1,NA,NA,NA,15,-14,18,1024,9,NW,47.39,0,0
10334,2011,3,7,13,1,NA,NA,NA,12,-14,16,1022,10,NW,55.44,0,0
10335,2011,3,7,14,1,NA,NA,NA,22,-14,15,1021,11,NW,62.59,0,0
10336,2011,3,7,15,1,NA,NA,NA,16,-14,16,1020,10,NW,72.42,0,0
10337,2011,3,7,16,1,NA,NA,NA,22,-17,13,1020,10,NW,81.36,0,0
10338,2011,3,7,17,1,NA,NA,NA,9,-18,12,1020,10,NW,90.3,0,0
10339,2011,3,7,18,1,NA,NA,NA,16,-17,14,1020,9,NW,99.24,0,0
10340,2011,3,7,19,1,NA,NA,NA,23,-16,17,1020,7,NW,104.16,0,0
10341,2011,3,7,20,1,NA,NA,NA,46,-15,19,1020,7,NW,108.18,0,0
10342,2011,3,7,21,1,NA,NA,NA,35,-15,23,1020,4,NW,109.97,0,0
10343,2011,3,7,22,1,NA,NA,NA,33,-15,20,1021,6,NW,114.89,0,0
10344,2011,3,7,23,1,NA,NA,NA,NA,-15,21,1021,5,NW,122.04,0,0
10345,2011,3,8,0,1,NA,NA,NA,25,-16,20,1022,5,NW,129.19,0,0
10346,2011,3,8,1,1,NA,NA,NA,10,-17,19,1022,4,NW,135,0,0
10347,2011,3,8,2,1,NA,NA,NA,11,-16,24,1021,2,NW,139.92,0,0
10348,2011,3,8,3,1,NA,NA,NA,13,-18,18,1021,4,NW,147.97,0,0
10349,2011,3,8,4,1,NA,NA,NA,14,-16,23,1022,3,NW,153.78,0,0
10350,2011,3,8,5,1,NA,NA,NA,18,-15,27,1022,2,NW,158.7,0,0
10351,2011,3,8,6,1,NA,NA,NA,16,-15,27,1023,2,NW,164.51,0,0
10352,2011,3,8,7,1,NA,NA,NA,21,-15,27,1023,2,NW,170.32,0,0
10353,2011,3,8,8,1,NA,NA,NA,19,-16,21,1024,4,NW,178.37,0,0
10354,2011,3,8,9,1,NA,NA,NA,20,-15,21,1024,5,NW,185.52,0,0
10355,2011,3,8,10,1,NA,NA,NA,16,-15,21,1024,5,NE,4.92,0,0
10356,2011,3,8,11,1,NA,NA,NA,17,-16,18,1024,6,NE,8.94,0,0
10357,2011,3,8,12,1,NA,NA,NA,19,-17,15,1023,8,cv,1.79,0,0
10358,2011,3,8,13,1,NA,NA,NA,16,-18,13,1022,8,NW,3.13,0,0
10359,2011,3,8,14,1,NA,NA,NA,21,-17,14,1021,9,cv,1.79,0,0
10360,2011,3,8,15,1,NA,NA,NA,24,-16,16,1021,8,SE,3.13,0,0
10361,2011,3,8,16,1,NA,NA,NA,24,-16,15,1021,9,SE,4.92,0,0
10362,2011,3,8,17,1,NA,NA,NA,16,-16,15,1021,9,cv,0.89,0,0
10363,2011,3,8,18,1,NA,NA,NA,15,-15,19,1021,7,NE,3.13,0,0
10364,2011,3,8,19,1,NA,NA,NA,18,-17,17,1023,6,NW,3.13,0,0
10365,2011,3,8,20,1,NA,NA,NA,14,-19,13,1024,7,NW,8.05,0,0
10366,2011,3,8,21,1,NA,NA,NA,10,-18,17,1025,5,NW,11.18,0,0
10367,2011,3,8,22,1,NA,NA,NA,7,-17,17,1026,6,NW,16.1,0,0
10368,2011,3,8,23,1,NA,NA,NA,NA,-17,18,1027,5,NW,24.15,0,0
10369,2011,3,9,0,1,NA,NA,NA,6,-16,21,1028,4,NW,29.07,0,0
10370,2011,3,9,1,1,NA,NA,NA,7,-16,21,1029,4,NW,36.22,0,0
10371,2011,3,9,2,1,NA,NA,NA,7,-16,23,1030,3,NW,42.03,0,0
10372,2011,3,9,3,1,NA,NA,NA,9,-16,24,1029,2,NW,47.84,0,0
10373,2011,3,9,4,1,NA,NA,NA,10,-16,24,1030,2,NW,53.65,0,0
10374,2011,3,9,5,1,NA,NA,NA,19,-15,27,1030,2,NW,58.57,0,0
10375,2011,3,9,6,1,NA,NA,NA,31,-14,39,1030,-2,NW,61.7,0,0
10376,2011,3,9,7,1,NA,NA,NA,35,-12,37,1031,1,NE,0.89,0,0
10377,2011,3,9,8,1,NA,NA,NA,34,-14,29,1031,2,NE,2.68,0,0
10378,2011,3,9,9,1,NA,NA,NA,21,-15,21,1031,5,NW,1.79,0,0
10379,2011,3,9,10,1,NA,NA,NA,19,-16,18,1031,6,NW,3.58,0,0
10380,2011,3,9,11,1,NA,NA,NA,15,-16,16,1030,8,NW,6.71,0,0
10381,2011,3,9,12,1,NA,NA,NA,17,-17,14,1029,9,NW,12.52,0,0
10382,2011,3,9,13,1,NA,NA,NA,16,-17,12,1028,11,NW,18.33,0,0
10383,2011,3,9,14,1,NA,NA,NA,24,-17,11,1026,12,NW,25.48,0,0
10384,2011,3,9,15,1,NA,NA,NA,17,-17,11,1025,12,NW,34.42,0,0
10385,2011,3,9,16,1,NA,NA,NA,12,-19,9,1024,12,NW,43.36,0,0
10386,2011,3,9,17,1,NA,NA,NA,12,-18,10,1024,12,NW,52.3,0,0
10387,2011,3,9,18,1,NA,NA,NA,18,-17,11,1023,12,NW,57.22,0,0
10388,2011,3,9,19,1,NA,NA,NA,34,-17,12,1024,11,NW,59.01,0,0
10389,2011,3,9,20,1,NA,NA,NA,35,-15,16,1024,9,SE,4.02,0,0
10390,2011,3,9,21,1,NA,NA,NA,36,-15,16,1024,9,SE,7.15,0,0
10391,2011,3,9,22,1,NA,NA,NA,46,-15,17,1024,8,SE,8.94,0,0
10392,2011,3,9,23,1,NA,NA,NA,66,-14,20,1023,7,SE,12.07,0,0
10393,2011,3,10,0,1,NA,NA,NA,51,-13,25,1023,5,cv,1.79,0,0
10394,2011,3,10,1,1,NA,NA,NA,58,-11,43,1024,0,NW,1.79,0,0
