No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
16614,2011,11,24,5,3,NA,NA,NA,1,75.32,1031.2,5,cv,0,0,0
16615,2011,11,24,6,3,NA,NA,NA,1,80.78,1031.2,4,cv,0,0,0
16616,2011,11,24,7,3,NA,NA,NA,2,80.92,1031.2,5,NW,1,0,0
16617,2011,11,24,8,3,NA,NA,NA,3,75.67,1031.8,7,NW,3,0,0
16618,2011,11,24,9,3,NA,NA,NA,4,70.88,1031.2,9,NE,3,0,0
16619,2011,11,24,10,3,NA,NA,NA,2,53.81,1031.2,11,NW,2,0,0
16620,2011,11,24,11,3,NA,NA,NA,-3,32.75,1030.1,13,NE,2,0,0
16621,2011,11,24,12,3,NA,NA,NA,0,40.84,1029.1,13,SE,3,0,0
16622,2011,11,24,13,3,NA,NA,NA,-1,35.57,1028.1,14,SW,2,0,0
16623,2011,11,24,14,3,NA,NA,NA,-1,35.57,1027.1,14,NE,2,0,0
16624,2011,11,24,15,3,NA,NA,NA,-1,35.57,1027.1,14,SE,2,0,0
16625,2011,11,24,16,3,NA,NA,NA,-2,35.27,1027.1,13,SE,5,0,0
16626,2011,11,24,17,3,NA,NA,NA,1,46.88,1027.1,12,SW,4,0,0
16627,2011,11,24,18,3,NA,NA,NA,2,53.81,1027.1,11,SE,3,0,0
16628,2011,11,24,19,3,NA,NA,NA,3,57.77,1027.1,11,SE,5,0,0
16629,2011,11,24,20,3,NA,NA,NA,3,61.76,1027.1,10,SE,7,0,0
16630,2011,11,24,21,3,NA,NA,NA,4,66.27,1028.1,10,SE,9,0,0
16631,2011,11,24,22,3,NA,NA,NA,4,66.27,1028.1,10,SE,11,0,0
16632,2011,11,24,23,3,NA,NA,NA,4,66.27,1027.1,10,SE,13,0,0
16633,2011,11,25,0,3,NA,NA,NA,5,66.49,1027.1,11,SE,15,0,0
16634,2011,11,25,1,3,NA,NA,NA,5,71.07,1027.1,10,SE,16,0,0
16635,2011,11,25,2,3,NA,NA,NA,5,76.01,1026.1,9,SE,18,0,0
16636,2011,11,25,3,3,NA,NA,NA,6,71.27,1026.1,11,SE,20,0,0
16637,2011,11,25,4,3,NA,NA,NA,6,71.27,1026.1,11,cv,0,0,0
16638,2011,11,25,5,3,NA,NA,NA,6,76.18,1026.1,10,SE,1,0,0
16639,2011,11,25,6,3,NA,NA,NA,5,76.01,1026.1,9,cv,0,0,0
16640,2011,11,25,7,3,NA,NA,NA,6,81.48,1027.1,9,cv,0,0,0
16641,2011,11,25,8,3,NA,NA,NA,8,76.52,1027.1,12,SE,2,0,0
16642,2011,11,25,9,3,NA,NA,NA,8,62.95,1027.1,15,SE,5,0,0
16643,2011,11,25,10,3,NA,NA,NA,9,63.18,1027.1,16,SE,9,0,0
16644,2011,11,25,11,3,NA,NA,NA,7,51.75,1027.1,17,SE,14,0,0
16645,2011,11,25,12,3,NA,NA,NA,8,52.02,1026.1,18,SE,19,0,0
16646,2011,11,25,13,3,NA,NA,NA,7,48.59,1025.1,18,SE,24,0,0
16647,2011,11,25,14,3,NA,NA,NA,6,45.36,1025.1,18,SE,30,0,0
16648,2011,11,25,15,3,NA,NA,NA,7,48.59,1024,18,SE,36,0,0
16649,2011,11,25,16,3,NA,NA,NA,9,59.29,1024,17,SE,41,0,0
16650,2011,11,25,17,3,NA,NA,NA,9,63.18,1025.1,16,SE,46,0,0
16651,2011,11,25,18,3,NA,NA,NA,9,67.36,1025.1,15,SE,50,0,0
16652,2011,11,25,19,3,NA,NA,NA,10,72.04,1025.1,15,SE,54,0,0
16653,2011,11,25,20,3,NA,NA,NA,10,72.04,1025.1,15,SE,59,0,0
16654,2011,11,25,21,3,NA,NA,NA,11,77.01,1025.1,15,SE,63,0,0
16655,2011,11,25,22,3,NA,NA,NA,10,72.04,1025.1,15,SE,68,0,0
16656,2011,11,25,23,3,NA,NA,NA,10,72.04,1025.1,15,SE,72,0,0
16657,2011,11,26,0,3,NA,NA,NA,10,76.84,1025.1,14,SE,76,0,0
16658,2011,11,26,1,3,NA,NA,NA,10,76.84,1025.1,14,SE,79,0,0
16659,2011,11,26,2,3,NA,NA,NA,10,76.84,1024,14,SE,84,0,0
16660,2011,11,26,3,3,NA,NA,NA,10,76.84,1024,14,SE,88,0,0
16661,2011,11,26,4,3,NA,NA,NA,10,76.84,1024,14,SE,92,0,0
16662,2011,11,26,5,3,NA,NA,NA,10,76.84,1024,14,SE,96,0,0
16663,2011,11,26,6,3,NA,NA,NA,11,82.14,1024,14,SE,99,0,0
16664,2011,11,26,7,3,NA,NA,NA,11,82.14,1024,14,SE,102,0,0
16665,2011,11,26,8,3,NA,NA,NA,12,77.17,1025.1,16,SE,106,0,0
16666,2011,11,26,9,3,NA,NA,NA,12,67.99,1025.1,18,SE,112,0,0
16667,2011,11,26,10,3,NA,NA,NA,11,56.19,1025.1,20,SE,119,0,0
16668,2011,11,26,11,3,NA,NA,NA,11,56.19,1024,20,SE,127,0,0
16669,2011,11,26,12,3,NA,NA,NA,11,52.83,1023,21,SE,135,0,0
16670,2011,11,26,13,3,NA,NA,NA,11,52.83,1022,21,SW,8,0,0
16671,2011,11,26,14,3,NA,NA,NA,12,56.44,1021,21,SW,15,0,0
16672,2011,11,26,15,3,NA,NA,NA,11,56.19,1021,20,SE,8,0,0
16673,2011,11,26,16,3,NA,NA,NA,12,63.87,1021,19,SE,15,0,0
16674,2011,11,26,17,3,NA,NA,NA,12,67.99,1021,18,SE,21,0,0
16675,2011,11,26,18,3,NA,NA,NA,12,67.99,1022,18,SE,26,0,0
16676,2011,11,26,19,3,NA,NA,NA,12,72.42,1022,17,SE,31,0,0
16677,2011,11,26,20,3,NA,NA,NA,12,72.42,1021,17,SE,35,0,0
16678,2011,11,26,21,3,NA,NA,NA,12,77.17,1021,16,SE,39,0,0
16679,2011,11,26,22,3,NA,NA,NA,13,82.4,1021,16,SE,44,0,0
16680,2011,11,26,23,3,NA,NA,NA,12,77.17,1021,16,SE,49,0,0
16681,2011,11,27,0,3,NA,NA,NA,12,77.17,1021,16,SE,54,0,0
16682,2011,11,27,1,3,NA,NA,NA,13,82.4,1021,16,SE,59,0,0
16683,2011,11,27,2,3,NA,NA,NA,13,82.4,1020,16,SE,63,0,0
16684,2011,11,27,3,3,NA,NA,NA,13,87.84,1020,15,SE,66,0,0
16685,2011,11,27,4,3,NA,NA,NA,12,87.75,1020,14,SW,2,0,0
16686,2011,11,27,5,3,NA,NA,NA,12,87.75,1020,14,SE,3,0,0
16687,2011,11,27,6,3,NA,NA,NA,12,87.75,1020,14,SE,5,0,0
16688,2011,11,27,7,3,NA,NA,NA,13,93.7,1021,14,SE,7,0,0
16689,2011,11,27,8,3,NA,NA,NA,14,87.93,1021,16,SE,10,0,0
16690,2011,11,27,9,3,NA,NA,NA,14,72.78,1021,19,SE,13,0,0
16691,2011,11,27,10,3,NA,NA,NA,13,60.27,1021,21,SW,3,0,0
16692,2011,11,27,11,3,NA,NA,NA,13,56.69,1020,22,SW,7,0,0
16693,2011,11,27,12,3,NA,NA,NA,13,53.36,1019,23,SW,11,0,0
16694,2011,11,27,13,3,NA,NA,NA,14,56.95,1018,23,SW,14,0,0
16695,2011,11,27,14,3,NA,NA,NA,13,53.36,1018,23,SE,4,0,0
16696,2011,11,27,15,3,NA,NA,NA,13,56.69,1016.9,22,SE,8,0,0
16697,2011,11,27,16,3,NA,NA,NA,13,60.27,1018,21,SW,4,0,0
16698,2011,11,27,17,3,NA,NA,NA,13,68.2,1018,19,SW,6,0,0
16699,2011,11,27,18,3,NA,NA,NA,13,64.09,1018,20,SE,2,0,0
16700,2011,11,27,19,3,NA,NA,NA,14,72.78,1019,19,SE,4,0,0
16701,2011,11,27,20,3,NA,NA,NA,15,82.65,1019,18,SE,5,0,0
16702,2011,11,27,21,3,NA,NA,NA,15,82.65,1019,18,SE,8,0,0
16703,2011,11,27,22,3,NA,NA,NA,15,82.65,1019,18,SE,9,0,0
16704,2011,11,27,23,3,NA,NA,NA,16,88.11,1019,18,SE,11,0,0
16705,2011,11,28,0,3,NA,NA,NA,16,88.11,1019,18,cv,1,0,0
16706,2011,11,28,1,3,NA,NA,NA,15,88.02,1018,17,cv,2,0,0
16707,2011,11,28,2,3,NA,NA,NA,14,93.75,1018,15,cv,2,0,0
16708,2011,11,28,3,3,NA,NA,NA,15,88.02,1017,17,SE,1,0,0
16709,2011,11,28,4,3,NA,NA,NA,15,93.8,1016.9,16,SE,3,0,0
16710,2011,11,28,5,3,NA,NA,NA,13,93.7,1018,14,cv,0,0,0
16711,2011,11,28,6,3,NA,NA,NA,13,93.7,1019,14,cv,0,0,0
16712,2011,11,28,7,3,NA,NA,NA,13,93.7,1019,14,SE,1,0,0
16713,2011,11,28,8,3,NA,NA,NA,16,93.84,1019,17,NE,1,0,0
16714,2011,11,28,9,3,NA,NA,NA,17,88.2,1019,19,SE,3,0,0
16715,2011,11,28,10,3,NA,NA,NA,17,77.94,1019,21,SE,6,0,0
16716,2011,11,28,11,3,NA,NA,NA,17,69.01,1018,23,SE,9,0,0
16717,2011,11,28,12,3,NA,NA,NA,16,64.76,1016.9,23,SE,13,0,0
16718,2011,11,28,13,3,NA,NA,NA,16,64.76,1015.9,23,SE,17,0,0
16719,2011,11,28,14,3,NA,NA,NA,15,57.2,1015.9,24,SE,20,0,0
16720,2011,11,28,15,3,NA,NA,NA,14,56.95,1015.9,23,SE,23,0,0
16721,2011,11,28,16,3,NA,NA,NA,14,60.51,1015.9,22,NE,4,0,0
16722,2011,11,28,17,3,NA,NA,NA,14,64.32,1016.9,21,SE,4,0,0
16723,2011,11,28,18,3,NA,NA,NA,16,77.79,1018,20,SE,8,0,0
16724,2011,11,28,19,3,NA,NA,NA,16,82.77,1018,19,SE,10,0,0
16725,2011,11,28,20,3,NA,NA,NA,16,88.11,1018,18,NE,2,0,0
16726,2011,11,28,21,3,NA,NA,NA,16,88.11,1019,18,SE,2,0,0
16727,2011,11,28,22,3,NA,NA,NA,16,88.11,1019,18,SE,4,0,0
16728,2011,11,28,23,3,NA,NA,NA,16,88.11,1019,18,SE,6,0,0
16729,2011,11,29,0,3,NA,NA,NA,16,88.11,1019,18,NE,2,0,0
16730,2011,11,29,1,3,NA,NA,NA,16,88.11,1019,18,NE,3,0,0
16731,2011,11,29,2,3,NA,NA,NA,16,88.11,1018,18,cv,1,0,0
16732,2011,11,29,3,3,NA,NA,NA,17,93.89,1018,18,NE,2,0,0
16733,2011,11,29,4,3,NA,NA,NA,17,93.89,1019,18,cv,0,0,0
16734,2011,11,29,5,3,NA,NA,NA,16,93.84,1019,17,cv,0,0,0
16735,2011,11,29,6,3,NA,NA,NA,16,93.84,1019,17,NE,1,0,0
16736,2011,11,29,7,3,NA,NA,NA,16,88.11,1019,18,NE,2,0,0
16737,2011,11,29,8,3,NA,NA,NA,16,88.11,1020,18,NE,4,0,0
16738,2011,11,29,9,3,NA,NA,NA,16,82.77,1021,19,NE,7,0,0
16739,2011,11,29,10,3,NA,NA,NA,17,88.2,1021,19,NE,10,0,0
16740,2011,11,29,11,3,NA,NA,NA,18,83.01,1020,21,NE,14,0,0
16741,2011,11,29,12,3,NA,NA,NA,18,83.01,1019,21,NE,18,0,0
16742,2011,11,29,13,3,NA,NA,NA,15,68.61,1018,21,NE,23,0,0
16743,2011,11,29,14,3,NA,NA,NA,16,73.14,1018,21,NE,28,0,0
16744,2011,11,29,15,3,NA,NA,NA,15,68.61,1018,21,NE,32,0,0
16745,2011,11,29,16,3,NA,NA,NA,17,82.89,1018,20,NE,36,0,0
16746,2011,11,29,17,3,NA,NA,NA,17,82.89,1019,20,NE,39,0,0
16747,2011,11,29,18,3,NA,NA,NA,16,77.79,1019,20,NE,43,0,0
16748,2011,11,29,19,3,NA,NA,NA,16,82.77,1019,19,NE,47,0,0
16749,2011,11,29,20,3,NA,NA,NA,16,82.77,1020,19,NE,50,0,0
16750,2011,11,29,21,3,NA,NA,NA,16,82.77,1019,19,NE,54,0,0
16751,2011,11,29,22,3,NA,NA,NA,16,82.77,1019,19,NE,58,0,0
16752,2011,11,29,23,3,NA,NA,NA,16,88.11,1019,18,NE,61,0,0
16753,2011,11,30,0,3,NA,NA,NA,17,93.89,1018,18,NE,64,0,0
16754,2011,11,30,1,3,NA,NA,NA,17,93.89,1018,18,NE,67,0,0
16755,2011,11,30,2,3,NA,NA,NA,17,93.89,1018,18,NE,70,0,0
16756,2011,11,30,3,3,NA,NA,NA,17,93.89,1018,18,cv,0,0,0
16757,2011,11,30,4,3,NA,NA,NA,17,93.89,1018,18,cv,0,0,0
16758,2011,11,30,5,3,NA,NA,NA,17,93.89,1016.9,18,cv,0,0,0
16759,2011,11,30,6,3,NA,NA,NA,17,93.89,1018,18,NW,2,0,0
16760,2011,11,30,7,3,NA,NA,NA,17,93.89,1018,18,NW,4,0.6,0.6
16761,2011,11,30,8,3,NA,NA,NA,17,93.89,1019,18,NW,7,0.5,1.1
16762,2011,11,30,9,3,NA,NA,NA,13,93.7,1020,14,NW,15,0.1,1.2
16763,2011,11,30,10,3,NA,NA,NA,13,93.7,1020,14,NW,21,0.2,1.4
16764,2011,11,30,11,3,NA,NA,NA,12,87.75,1020,14,NW,26,0.2,1.6
16765,2011,11,30,12,3,NA,NA,NA,13,93.7,1020,14,NW,33,0.3,1.9
16766,2011,11,30,13,3,NA,NA,NA,12,93.65,1020,13,NE,10,0.2,2.1
16767,2011,11,30,14,3,NA,NA,NA,11,87.66,1021,13,NE,21,0.4,2.5
16768,2011,11,30,15,3,NA,NA,NA,10,87.57,1022,12,NE,32,0.2,2.7
16769,2011,11,30,16,3,NA,NA,NA,10,93.55,1022,11,NE,42,0.1,2.8
16770,2011,11,30,17,3,NA,NA,NA,9,87.47,1023,11,NE,52,0,0
16771,2011,11,30,18,3,NA,NA,NA,9,87.47,1024,11,NE,62,0,0
16772,2011,11,30,19,3,NA,NA,NA,8,87.38,1025.1,10,NE,71,0.4,0.4
16773,2011,11,30,20,3,NA,NA,NA,8,87.38,1025.1,10,NE,80,0.1,0.5
16774,2011,11,30,21,3,NA,NA,NA,7,87.28,1026.1,9,NW,6,0.5,1
16775,2011,11,30,22,3,NA,NA,NA,7,87.28,1027.1,9,NW,13,0.1,1.1
16776,2011,11,30,23,3,NA,NA,NA,7,87.28,1026.1,9,NW,19,0.4,1.5
16777,2011,12,1,0,4,NA,NA,NA,7,87.28,1026.1,9,NW,27,0.5,2
16778,2011,12,1,1,4,NA,NA,NA,6,87.19,1027.1,8,NW,36,0.5,2.5
16779,2011,12,1,2,4,NA,NA,NA,6,87.19,1027.1,8,NW,43,0.8,3.3
16780,2011,12,1,3,4,NA,NA,NA,5,81.34,1027.1,8,NW,51,0.4,3.7
16781,2011,12,1,4,4,NA,NA,NA,5,87.09,1027.1,7,NW,57,0.1,3.8
16782,2011,12,1,5,4,NA,NA,NA,5,81.34,1027.1,8,NW,65,0,0
16783,2011,12,1,6,4,NA,NA,NA,4,81.2,1027.1,7,NW,72,0,0
16784,2011,12,1,7,4,NA,NA,NA,3,75.67,1028.1,7,NW,79,0,0
16785,2011,12,1,8,4,NA,NA,NA,3,75.67,1028.1,7,NW,87,0,0
16786,2011,12,1,9,4,NA,NA,NA,2,70.47,1028.1,7,NW,96,0,0
16787,2011,12,1,10,4,NA,NA,NA,2,65.82,1028.1,8,NW,105,0,0
16788,2011,12,1,11,4,NA,NA,NA,2,61.51,1027.1,9,NW,113,0.1,0.1
16789,2011,12,1,12,4,NA,NA,NA,3,57.77,1026.1,11,NW,120,0,0
16790,2011,12,1,13,4,NA,NA,NA,2,57.51,1026.1,10,NW,128,0,0
16791,2011,12,1,14,4,NA,NA,NA,2,57.51,1025.1,10,NW,135,0,0
16792,2011,12,1,15,4,NA,NA,NA,1,57.25,1025.1,9,NE,9,0,0
16793,2011,12,1,16,4,NA,NA,NA,1,57.25,1025.1,9,NW,7,0,0
16794,2011,12,1,17,4,NA,NA,NA,0,56.99,1025.1,8,NW,13,0,0
16795,2011,12,1,18,4,NA,NA,NA,0,56.99,1026.1,8,NW,19,0,0
16796,2011,12,1,19,4,NA,NA,NA,0,56.99,1026.1,8,NW,25,0,0
16797,2011,12,1,20,4,NA,NA,NA,-1,56.72,1026.1,7,NW,31,0,0
16798,2011,12,1,21,4,NA,NA,NA,-1,56.72,1026.1,7,NW,38,0,0
16799,2011,12,1,22,4,NA,NA,NA,-1,56.72,1025.1,7,NW,45,0,0
16800,2011,12,1,23,4,NA,NA,NA,0,65.36,1025.1,6,NW,52,0,0
16801,2011,12,2,0,4,NA,NA,NA,-1,60.76,1025.1,6,NW,58,0,0
16802,2011,12,2,1,4,NA,NA,NA,-2,56.45,1024,6,NW,64,0,0
16803,2011,12,2,2,4,NA,NA,NA,-2,60.51,1023,5,NW,72,0,0
16804,2011,12,2,3,4,NA,NA,NA,-3,56.18,1023,5,NW,80,0,0
16805,2011,12,2,4,4,NA,NA,NA,-3,60.25,1023,4,NW,87,0,0
16806,2011,12,2,5,4,NA,NA,NA,-3,60.25,1023,4,NW,92,0,0
16807,2011,12,2,6,4,NA,NA,NA,-3,60.25,1023,4,NW,98,0,0
16808,2011,12,2,7,4,NA,NA,NA,-2,64.9,1023,4,NW,102,0,0
16809,2011,12,2,8,4,NA,NA,NA,-2,60.51,1023,5,NW,107,0,0
16810,2011,12,2,9,4,NA,NA,NA,-2,60.51,1023,5,NW,113,0,0
16811,2011,12,2,10,4,NA,NA,NA,-1,65.13,1023,5,NW,119,0,0
16812,2011,12,2,11,4,NA,NA,NA,-1,60.76,1022,6,NW,125,0,0
16813,2011,12,2,12,4,NA,NA,NA,-1,56.72,1021,7,NW,130,0,0
16814,2011,12,2,13,4,NA,NA,NA,0,56.99,1020,8,NW,135,0,0
16815,2011,12,2,14,4,NA,NA,NA,-2,49.22,1020,8,NW,142,0,0
16816,2011,12,2,15,4,NA,NA,NA,-2,49.22,1020,8,NW,148,0,0
16817,2011,12,2,16,4,NA,NA,NA,-2,52.7,1020,7,NW,155,0,0
16818,2011,12,2,17,4,NA,NA,NA,-2,52.7,1020,7,NW,161,0,0
16819,2011,12,2,18,4,NA,NA,NA,-2,56.45,1021,6,NW,166,0,0
16820,2011,12,2,19,4,NA,NA,NA,-2,56.45,1021,6,NW,171,0,0
16821,2011,12,2,20,4,NA,NA,NA,-2,60.51,1021,5,NW,175,0,0
16822,2011,12,2,21,4,NA,NA,NA,-1,65.13,1022,5,NW,179,0,0
16823,2011,12,2,22,4,NA,NA,NA,-2,60.51,1021,5,NW,184,0,0
16824,2011,12,2,23,4,NA,NA,NA,-1,69.85,1022,4,NW,189,0,0
16825,2011,12,3,0,4,NA,NA,NA,-1,69.85,1022,4,NW,193,0,0
16826,2011,12,3,1,4,NA,NA,NA,-1,69.85,1022,4,NW,197,0,0
16827,2011,12,3,2,4,NA,NA,NA,-1,69.85,1022,4,NW,201,0,0
16828,2011,12,3,3,4,NA,NA,NA,-1,69.85,1022,4,NW,206,0,0
16829,2011,12,3,4,4,NA,NA,NA,-1,69.85,1022,4,NW,210,0,0
16830,2011,12,3,5,4,NA,NA,NA,-1,69.85,1022,4,NW,214,0,0
16831,2011,12,3,6,4,NA,NA,NA,-1,74.96,1023,3,NW,218,0,0
16832,2011,12,3,7,4,NA,NA,NA,-1,69.85,1024,4,NW,222,0,0
16833,2011,12,3,8,4,NA,NA,NA,-1,65.13,1024,5,NW,226,0,0
16834,2011,12,3,9,4,NA,NA,NA,0,65.36,1024,6,NW,230,0,0
16835,2011,12,3,10,4,NA,NA,NA,-1,56.72,1025.1,7,NW,237,0,0
16836,2011,12,3,11,4,NA,NA,NA,0,56.99,1024,8,NW,245,0,0
16837,2011,12,3,12,4,NA,NA,NA,-1,49.51,1024,9,NW,252,0,0
16838,2011,12,3,13,4,NA,NA,NA,-1,49.51,1024,9,NW,258,0,0
16839,2011,12,3,14,4,NA,NA,NA,-2,43.01,1024,10,NW,263,0,0
16840,2011,12,3,15,4,NA,NA,NA,-3,39.93,1024,10,NW,269,0,0
16841,2011,12,3,16,4,NA,NA,NA,-2,46,1024,9,NE,5,0,0
16842,2011,12,3,17,4,NA,NA,NA,-2,49.22,1025.1,8,NW,4,0,0
16843,2011,12,3,18,4,NA,NA,NA,-1,56.72,1026.1,7,NW,8,0,0
16844,2011,12,3,19,4,NA,NA,NA,-1,56.72,1027.1,7,NW,12,0,0
16845,2011,12,3,20,4,NA,NA,NA,-1,60.76,1027.1,6,NW,15,0,0
16846,2011,12,3,21,4,NA,NA,NA,-1,60.76,1027.1,6,NW,18,0,0
16847,2011,12,3,22,4,NA,NA,NA,0,70.06,1027.1,5,NW,21,0,0
16848,2011,12,3,23,4,NA,NA,NA,0,70.06,1026.1,5,NW,24,0,0
16849,2011,12,4,0,4,NA,NA,NA,0,70.06,1027.1,5,NW,26,0,0
16850,2011,12,4,1,4,NA,NA,NA,1,80.78,1027.1,4,NW,28,0,0
16851,2011,12,4,2,4,NA,NA,NA,1,80.78,1027.1,4,cv,0,0,0
16852,2011,12,4,3,4,NA,NA,NA,1,80.78,1027.1,4,NW,2,0,0
16853,2011,12,4,4,4,NA,NA,NA,1,80.78,1027.1,4,cv,0,0,0
16854,2011,12,4,5,4,NA,NA,NA,1,86.68,1027.1,3,cv,0,0,0
16855,2011,12,4,6,4,NA,NA,NA,1,86.68,1028.1,3,NW,2,0,0
16856,2011,12,4,7,4,NA,NA,NA,1,86.68,1028.1,3,NW,3,0,0
16857,2011,12,4,8,4,NA,NA,NA,3,86.89,1028.1,5,NW,5,0,0
16858,2011,12,4,9,4,NA,NA,NA,4,75.84,1028.1,8,NE,4,0,0
16859,2011,12,4,10,4,NA,NA,NA,3,61.76,1028.1,10,NE,7,0,0
16860,2011,12,4,11,4,NA,NA,NA,3,57.77,1028.1,11,NE,12,0,0
16861,2011,12,4,12,4,NA,NA,NA,4,58.03,1027.1,12,NE,17,0,0
16862,2011,12,4,13,4,NA,NA,NA,4,54.35,1025.1,13,NE,21,0,0
16863,2011,12,4,14,4,NA,NA,NA,4,50.92,1025.1,14,NE,24,0,0
16864,2011,12,4,15,4,NA,NA,NA,4,50.92,1025.1,14,NE,27,0,0
16865,2011,12,4,16,4,NA,NA,NA,4,54.35,1025.1,13,NE,30,0,0
16866,2011,12,4,17,4,NA,NA,NA,4,58.03,1025.1,12,NE,33,0,0
16867,2011,12,4,18,4,NA,NA,NA,5,62.24,1027.1,12,NE,36,0,0
16868,2011,12,4,19,4,NA,NA,NA,5,66.49,1026.1,11,NE,38,0,0
16869,2011,12,4,20,4,NA,NA,NA,5,66.49,1027.1,11,NE,40,0,0
16870,2011,12,4,21,4,NA,NA,NA,5,66.49,1027.1,11,NE,42,0,0
16871,2011,12,4,22,4,NA,NA,NA,6,71.27,1027.1,11,SE,2,0,0
16872,2011,12,4,23,4,NA,NA,NA,6,71.27,1027.1,11,NE,2,0,0
16873,2011,12,5,0,4,NA,NA,NA,6,71.27,1027.1,11,NE,4,0,0
16874,2011,12,5,1,4,NA,NA,NA,5,81.34,1027.1,8,NE,6,0,0
16875,2011,12,5,2,4,NA,NA,NA,6,81.48,1027.1,9,NE,8,0,0
16876,2011,12,5,3,4,NA,NA,NA,6,71.27,1026.1,11,NE,11,0,0
16877,2011,12,5,4,4,NA,NA,NA,7,76.35,1026.1,11,NE,13,0,0
16878,2011,12,5,5,4,NA,NA,NA,4,81.2,1027.1,7,NE,15,0,0
16879,2011,12,5,6,4,NA,NA,NA,6,71.27,1026.1,11,NE,18,0,0
16880,2011,12,5,7,4,NA,NA,NA,6,71.27,1026.1,11,NE,22,0,0
16881,2011,12,5,8,4,NA,NA,NA,6,66.71,1027.1,12,NE,26,0,0
16882,2011,12,5,9,4,NA,NA,NA,6,58.54,1028.1,14,NE,32,0,0
16883,2011,12,5,10,4,NA,NA,NA,5,54.62,1028.1,14,NE,39,0,0
16884,2011,12,5,11,4,NA,NA,NA,5,54.62,1028.1,14,NE,44,0,0
16885,2011,12,5,12,4,NA,NA,NA,5,51.2,1027.1,15,NE,50,0,0
16886,2011,12,5,13,4,NA,NA,NA,5,51.2,1026.1,15,NE,57,0,0
16887,2011,12,5,14,4,NA,NA,NA,6,54.88,1026.1,15,NE,61,0,0
16888,2011,12,5,15,4,NA,NA,NA,6,58.54,1026.1,14,NE,65,0,0
16889,2011,12,5,16,4,NA,NA,NA,6,58.54,1026.1,14,NE,70,0,0
16890,2011,12,5,17,4,NA,NA,NA,7,62.71,1026.1,14,NE,75,0,0
16891,2011,12,5,18,4,NA,NA,NA,7,66.93,1026.1,13,NE,81,0,0
16892,2011,12,5,19,4,NA,NA,NA,7,66.93,1026.1,13,NE,86,0,0
16893,2011,12,5,20,4,NA,NA,NA,7,66.93,1026.1,13,NE,91,0,0
16894,2011,12,5,21,4,NA,NA,NA,7,66.93,1026.1,13,SE,5,0,0
16895,2011,12,5,22,4,NA,NA,NA,8,71.66,1026.1,13,NE,5,0,0
16896,2011,12,5,23,4,NA,NA,NA,8,71.66,1026.1,13,NE,8,0,0
16897,2011,12,6,0,4,NA,NA,NA,8,71.66,1027.1,13,NE,10,0,0
16898,2011,12,6,1,4,NA,NA,NA,8,71.66,1026.1,13,NE,13,0,0
16899,2011,12,6,2,4,NA,NA,NA,8,71.66,1026.1,13,SE,4,0,0
16900,2011,12,6,3,4,NA,NA,NA,9,76.68,1025.1,13,NE,4,0,0
16901,2011,12,6,4,4,NA,NA,NA,8,71.66,1025.1,13,NE,8,0,0
16902,2011,12,6,5,4,NA,NA,NA,8,71.66,1025.1,13,NE,12,0,0
16903,2011,12,6,6,4,NA,NA,NA,9,76.68,1025.1,13,SE,5,0,0
16904,2011,12,6,7,4,NA,NA,NA,9,76.68,1026.1,13,NE,3,0,0
16905,2011,12,6,8,4,NA,NA,NA,9,71.85,1026.1,14,NE,6,0,0
16906,2011,12,6,9,4,NA,NA,NA,10,72.04,1026.1,15,SE,6,0,0
16907,2011,12,6,10,4,NA,NA,NA,10,72.04,1027.1,15,SE,11,0,0
16908,2011,12,6,11,4,NA,NA,NA,10,72.04,1027.1,15,NE,4,0,0
16909,2011,12,6,12,4,NA,NA,NA,10,72.04,1026.1,15,NE,8,0,0
16910,2011,12,6,13,4,NA,NA,NA,11,77.01,1025.1,15,NE,12,0,0
16911,2011,12,6,14,4,NA,NA,NA,11,77.01,1025.1,15,NE,16,0,0
16912,2011,12,6,15,4,NA,NA,NA,10,72.04,1025.1,15,NE,20,0,0
16913,2011,12,6,16,4,NA,NA,NA,10,72.04,1025.1,15,NE,24,0,0
16914,2011,12,6,17,4,NA,NA,NA,10,72.04,1025.1,15,NE,29,0,0
16915,2011,12,6,18,4,NA,NA,NA,11,77.01,1026.1,15,NE,33,0.8,0.8
16916,2011,12,6,19,4,NA,NA,NA,11,82.14,1027.1,14,NE,36,0.2,1
16917,2011,12,6,20,4,NA,NA,NA,12,93.65,1027.1,13,NE,39,0.1,1.1
16918,2011,12,6,21,4,NA,NA,NA,12,93.65,1027.1,13,NE,42,0,0
16919,2011,12,6,22,4,NA,NA,NA,12,87.75,1027.1,14,NE,45,0,0
16920,2011,12,6,23,4,NA,NA,NA,12,87.75,1026.1,14,NE,48,0.3,0.3
16921,2011,12,7,0,4,NA,NA,NA,12,87.75,1026.1,14,NE,51,0.1,0.4
16922,2011,12,7,1,4,NA,NA,NA,12,87.75,1026.1,14,NE,55,0.3,0.7
16923,2011,12,7,2,4,NA,NA,NA,12,87.75,1025.1,14,NE,58,1,1.7
16924,2011,12,7,3,4,NA,NA,NA,12,93.65,1025.1,13,NE,60,0.6,2.3
16925,2011,12,7,4,4,NA,NA,NA,12,87.75,1025.1,14,NE,62,0.2,2.5
