No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
11909,2011,5,12,4,1,NA,NA,NA,16,88.11,1012.9,18,SW,5,0,0
11910,2011,5,12,5,1,NA,NA,NA,16,88.11,1012.9,18,SW,8,0,0
11911,2011,5,12,6,1,NA,NA,NA,16,88.11,1013.9,18,SW,11,0,0
11912,2011,5,12,7,1,NA,NA,NA,16,82.77,1014.9,19,SW,13,0,0
11913,2011,5,12,8,1,NA,NA,NA,17,88.2,1015.9,19,SW,15,0,0
11914,2011,5,12,9,1,NA,NA,NA,17,82.89,1015.9,20,cv,1,0,0
11915,2011,5,12,10,1,NA,NA,NA,16,73.14,1016.9,21,cv,2,0,0
11916,2011,5,12,11,1,NA,NA,NA,16,73.14,1016.9,21,SW,2,0,0
11917,2011,5,12,12,1,NA,NA,NA,17,77.94,1016.9,21,cv,1,0,0
11918,2011,5,12,13,1,NA,NA,NA,17,73.32,1015.9,22,cv,2,0,0
11919,2011,5,12,14,1,NA,NA,NA,15,57.2,1014.9,24,cv,2,0,0
11920,2011,5,12,15,1,NA,NA,NA,14,50.51,1013.9,25,cv,2,0,0
11921,2011,5,12,16,1,NA,NA,NA,10,38.82,1013.9,25,NE,2,0,0
11922,2011,5,12,17,1,NA,NA,NA,10,36.58,1013.9,26,cv,2,0,0
11923,2011,5,12,18,1,NA,NA,NA,11,41.49,1012.9,25,cv,3,0,0
11924,2011,5,12,19,1,NA,NA,NA,14,50.51,1013.9,25,cv,4,0,0
11925,2011,5,12,20,1,NA,NA,NA,17,69.01,1014.9,23,SW,3,0,0
11926,2011,5,12,21,1,NA,NA,NA,16,64.76,1014.9,23,SW,6,0,0
11927,2011,5,12,22,1,NA,NA,NA,15,60.74,1015.9,23,SW,8,0,0
11928,2011,5,12,23,1,NA,NA,NA,16,68.81,1015.9,22,SW,10,0,0
11929,2011,5,13,0,1,NA,NA,NA,16,68.81,1015.9,22,SW,12,0.1,0.1
11930,2011,5,13,1,1,NA,NA,NA,17,73.32,1015.9,22,SW,14,0.1,0.2
11931,2011,5,13,2,1,NA,NA,NA,17,77.94,1014.9,21,cv,1,0,0
11932,2011,5,13,3,1,NA,NA,NA,17,77.94,1014.9,21,NW,2,0.1,0.1
11933,2011,5,13,4,1,NA,NA,NA,16,77.79,1013.9,20,NW,4,0.1,0.2
11934,2011,5,13,5,1,NA,NA,NA,16,77.79,1013.9,20,NW,6,0,0
11935,2011,5,13,6,1,NA,NA,NA,16,77.79,1013.9,20,cv,1,0.3,0.3
11936,2011,5,13,7,1,NA,NA,NA,16,82.77,1014.9,19,cv,2,0,0
11937,2011,5,13,8,1,NA,NA,NA,15,72.96,1015,20,NE,2,0,0
11938,2011,5,13,9,1,NA,NA,NA,15,77.64,1015.9,19,NE,5,0,0
11939,2011,5,13,10,1,NA,NA,NA,15,82.65,1015.9,18,NE,8,0.1,0.1
11940,2011,5,13,11,1,NA,NA,NA,16,93.84,1015.9,17,NW,2,0.1,0.2
11941,2011,5,13,12,1,NA,NA,NA,15,88.02,1015.9,17,NE,3,0,0
11942,2011,5,13,13,1,NA,NA,NA,15,82.65,1014.9,18,NE,6,0,0
11943,2011,5,13,14,1,NA,NA,NA,16,88.11,1013.9,18,NE,11,0,0
11944,2011,5,13,15,1,NA,NA,NA,15,82.65,1012.9,18,NE,15,0,0
11945,2011,5,13,16,1,NA,NA,NA,15,77.64,1011.9,19,NW,5,0,0
11946,2011,5,13,17,1,NA,NA,NA,16,82.77,1011.9,19,NW,9,0,0
11947,2011,5,13,18,1,NA,NA,NA,16,88.11,1011.9,18,NE,3,0,0
11948,2011,5,13,19,1,NA,NA,NA,16,88.11,1011.9,18,NE,6,0.3,0.3
11949,2011,5,13,20,1,NA,NA,NA,15,88.02,1012.9,17,NW,2,0.8,1.1
11950,2011,5,13,21,1,NA,NA,NA,17,100,1013.9,17,NW,6,0.3,1.4
11951,2011,5,13,22,1,NA,NA,NA,17,100,1014.9,17,NW,11,0.2,1.6
11952,2011,5,13,23,1,NA,NA,NA,16,93.84,1015.9,17,NW,16,0.7,2.3
11953,2011,5,14,0,1,NA,NA,NA,15,93.8,1016.9,16,NW,23,1.2,3.5
11954,2011,5,14,1,1,NA,NA,NA,14,87.93,1018,16,NE,8,3,6.5
11955,2011,5,14,2,1,NA,NA,NA,13,87.84,1016.9,15,NE,15,0.8,7.3
11956,2011,5,14,3,1,NA,NA,NA,12,87.75,1016.9,14,NE,23,0.4,7.7
11957,2011,5,14,4,1,NA,NA,NA,12,87.75,1018,14,NE,26,0,0
11958,2011,5,14,5,1,NA,NA,NA,12,87.75,1018,14,cv,1,0,0
11959,2011,5,14,6,1,NA,NA,NA,12,87.75,1018,14,cv,2,0,0
11960,2011,5,14,7,1,NA,NA,NA,12,82.27,1019,15,cv,3,0,0
11961,2011,5,14,8,1,NA,NA,NA,14,93.75,1020,15,NW,3,0,0
11962,2011,5,14,9,1,NA,NA,NA,12,77.17,1020,16,cv,1,0,0
11963,2011,5,14,10,1,NA,NA,NA,11,67.78,1020,17,NW,2,0,0
11964,2011,5,14,11,1,NA,NA,NA,11,59.78,1020,19,cv,1,0,0
11965,2011,5,14,12,1,NA,NA,NA,12,60.03,1019,20,cv,2,0,0
11966,2011,5,14,13,1,NA,NA,NA,12,53.1,1018,22,cv,4,0,0
11967,2011,5,14,14,1,NA,NA,NA,12,49.97,1016.9,23,cv,6,0,0
11968,2011,5,14,15,1,NA,NA,NA,11,46.78,1015.9,23,NE,3,0,0
11969,2011,5,14,16,1,NA,NA,NA,10,41.2,1014.9,24,NE,5,0,0
11970,2011,5,14,17,1,NA,NA,NA,11,46.78,1013.9,23,cv,1,0,0
11971,2011,5,14,18,1,NA,NA,NA,11,46.78,1013.9,23,SE,4,0,0
11972,2011,5,14,19,1,NA,NA,NA,14,60.51,1014.9,22,SE,7,0,0
11973,2011,5,14,20,1,NA,NA,NA,16,77.79,1015.9,20,SW,5,0,0
11974,2011,5,14,21,1,NA,NA,NA,16,82.77,1016.9,19,SW,8,0,0
11975,2011,5,14,22,1,NA,NA,NA,15,77.64,1018,19,SW,11,0,0
11976,2011,5,14,23,1,NA,NA,NA,14,72.78,1019,19,SW,13,0,0
11977,2011,5,15,0,1,NA,NA,NA,14,77.48,1019,18,SW,16,0.1,0.1
11978,2011,5,15,1,1,NA,NA,NA,14,77.48,1019,18,SW,19,0.6,0.7
11979,2011,5,15,2,1,NA,NA,NA,15,88.02,1018,17,SW,20,0.3,1
11980,2011,5,15,3,1,NA,NA,NA,15,88.02,1018,17,cv,1,0.3,1.3
11981,2011,5,15,4,1,NA,NA,NA,15,88.02,1018,17,cv,1,0,0
11982,2011,5,15,5,1,NA,NA,NA,15,88.02,1018,17,SW,2,0,0
11983,2011,5,15,6,1,NA,NA,NA,15,88.02,1018,17,SW,4,0,0
11984,2011,5,15,7,1,NA,NA,NA,15,88.02,1019,17,SW,6,0.2,0.2
11985,2011,5,15,8,1,NA,NA,NA,16,93.84,1021,17,cv,0,0.1,0.3
11986,2011,5,15,9,1,NA,NA,NA,17,100,1021,17,SW,1,0,0
11987,2011,5,15,10,1,NA,NA,NA,16,88.11,1021,18,SW,4,0,0
11988,2011,5,15,11,1,NA,NA,NA,16,88.11,1021,18,SW,8,0,0
11989,2011,5,15,12,1,NA,NA,NA,15,77.64,1021,19,SW,14,0,0
11990,2011,5,15,13,1,NA,NA,NA,16,77.79,1020,20,SW,19,0,0
11991,2011,5,15,14,1,NA,NA,NA,17,77.94,1019,21,SW,23,0,0
11992,2011,5,15,15,1,NA,NA,NA,17,73.32,1018,22,SW,27,0,0
11993,2011,5,15,16,1,NA,NA,NA,16,64.76,1016.9,23,SW,31,0,0
11994,2011,5,15,17,1,NA,NA,NA,17,73.32,1016.9,22,SW,35,0,0
11995,2011,5,15,18,1,NA,NA,NA,16,68.81,1018,22,SE,3,0,0
11996,2011,5,15,19,1,NA,NA,NA,16,73.14,1018,21,SE,6,0,0
11997,2011,5,15,20,1,NA,NA,NA,16,73.14,1019,21,SW,4,0,0
11998,2011,5,15,21,1,NA,NA,NA,15,68.61,1019,21,SW,8,0,0
11999,2011,5,15,22,1,NA,NA,NA,14,64.32,1020,21,cv,1,0,0
12000,2011,5,15,23,1,NA,NA,NA,14,68.4,1021,20,SW,2,0,0
12001,2011,5,16,0,1,NA,NA,NA,12,60.03,1021,20,SW,4,0,0
12002,2011,5,16,1,1,NA,NA,NA,11,59.78,1021,19,SW,5,0,0
12003,2011,5,16,2,1,NA,NA,NA,10,55.93,1020,19,SW,7,0,0
12004,2011,5,16,3,1,NA,NA,NA,10,55.93,1020,19,SW,9,0,0
12005,2011,5,16,4,1,NA,NA,NA,10,55.93,1020,19,SW,11,0,0
12006,2011,5,16,5,1,NA,NA,NA,10,63.41,1019,17,cv,0,0,0
12007,2011,5,16,6,1,NA,NA,NA,12,82.27,1019,15,cv,0,0,0
12008,2011,5,16,7,1,NA,NA,NA,14,87.93,1020,16,cv,1,0,0
12009,2011,5,16,8,1,NA,NA,NA,14,72.78,1021,19,SE,1,0,0
12010,2011,5,16,9,1,NA,NA,NA,12,53.1,1021,22,SE,3,0,0
12011,2011,5,16,10,1,NA,NA,NA,12,49.97,1021,23,SW,1,0,0
12012,2011,5,16,11,1,NA,NA,NA,12,44.33,1021,25,NE,1,0,0
12013,2011,5,16,12,1,NA,NA,NA,13,44.61,1021,26,SE,3,0,0
12014,2011,5,16,13,1,NA,NA,NA,10,34.49,1020,27,SE,5,0,0
12015,2011,5,16,14,1,NA,NA,NA,12,33.11,1019,30,NW,2,0,0
12016,2011,5,16,15,1,NA,NA,NA,11,32.82,1018,29,SW,1,0,0
12017,2011,5,16,16,1,NA,NA,NA,11,32.82,1016.9,29,SW,3,0,0
12018,2011,5,16,17,1,NA,NA,NA,10,30.71,1015.9,29,SW,5,0,0
12019,2011,5,16,18,1,NA,NA,NA,13,37.44,1014.9,29,SW,7,0,0
12020,2011,5,16,19,1,NA,NA,NA,15,45.16,1014.9,28,SW,9,0,0
12021,2011,5,16,20,1,NA,NA,NA,19,73.67,1014.9,24,SW,10,0,0
12022,2011,5,16,21,1,NA,NA,NA,17,69.01,1015.9,23,SW,11,0,0
12023,2011,5,16,22,1,NA,NA,NA,17,77.94,1015.9,21,SW,12,0,0
12024,2011,5,16,23,1,NA,NA,NA,16,73.14,1016.9,21,SW,13,0,0
12025,2011,5,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12026,2011,5,17,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12027,2011,5,17,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12028,2011,5,17,3,1,NA,NA,NA,17,93.89,1013.9,18,cv,0,0,0
12029,2011,5,17,4,1,NA,NA,NA,15,82.65,1013.9,18,cv,0,0,0
12030,2011,5,17,5,1,NA,NA,NA,15,88.02,1012.9,17,cv,0,0,0
12031,2011,5,17,6,1,NA,NA,NA,15,88.02,1012.9,17,cv,0,0,0
12032,2011,5,17,7,1,NA,NA,NA,15,88.02,1012.9,17,cv,0,0,0
12033,2011,5,17,8,1,NA,NA,NA,16,77.79,1013.9,20,NW,1,0,0
12034,2011,5,17,9,1,NA,NA,NA,15,60.74,1013.9,23,cv,1,0,0
12035,2011,5,17,10,1,NA,NA,NA,16,57.44,1012.9,25,cv,2,0,0
12036,2011,5,17,11,1,NA,NA,NA,16,51.05,1012.9,27,NW,2,0,0
12037,2011,5,17,12,1,NA,NA,NA,15,42.62,1011.9,29,cv,2,0,0
12038,2011,5,17,13,1,NA,NA,NA,13,35.35,1010.8,30,cv,4,0,0
12039,2011,5,17,14,1,NA,NA,NA,15,38.01,1010.2,31,cv,5,0,0
12040,2011,5,17,15,1,NA,NA,NA,15,35.91,1009.1,32,SE,3,0,0
12041,2011,5,17,16,1,NA,NA,NA,15,35.91,1008.1,32,cv,2,0,0
12042,2011,5,17,17,1,NA,NA,NA,13,31.55,1007.1,32,cv,4,0,0
12043,2011,5,17,18,1,NA,NA,NA,13,29.82,1007.1,33,cv,5,0,0
12044,2011,5,17,19,1,NA,NA,NA,12,31.27,1007.1,31,cv,6,0,0
12045,2011,5,17,20,1,NA,NA,NA,15,45.16,1007.1,28,cv,7,0,0
12046,2011,5,17,21,1,NA,NA,NA,15,47.88,1007.1,27,cv,7,0,0
12047,2011,5,17,22,1,NA,NA,NA,15,50.78,1008.1,26,cv,7,0,0
12048,2011,5,17,23,1,NA,NA,NA,16,68.81,1008.1,22,cv,7,0,0
12049,2011,5,18,0,1,NA,NA,NA,17,73.32,1008.1,22,cv,7,0,0
12050,2011,5,18,1,1,NA,NA,NA,16,73.14,1007.1,21,cv,7,0,0
12051,2011,5,18,2,1,NA,NA,NA,16,77.79,1007.1,20,cv,7,0,0
12052,2011,5,18,3,1,NA,NA,NA,16,77.79,1006.1,20,cv,7,0,0
12053,2011,5,18,4,1,NA,NA,NA,17,88.2,1006.1,19,cv,7,0,0
12054,2011,5,18,5,1,NA,NA,NA,16,88.11,1006.1,18,cv,7,0,0
12055,2011,5,18,6,1,NA,NA,NA,17,93.89,1006.1,18,cv,7,0,0
12056,2011,5,18,7,1,NA,NA,NA,17,93.89,1007.1,18,cv,7,0,0
12057,2011,5,18,8,1,NA,NA,NA,18,83.01,1007.1,21,NW,1,0,0
12058,2011,5,18,9,1,NA,NA,NA,19,78.24,1007.1,23,SW,1,0,0
12059,2011,5,18,10,1,NA,NA,NA,16,51.05,1007.1,27,cv,0,0,0
12060,2011,5,18,11,1,NA,NA,NA,15,42.62,1006.1,29,cv,1,0,0
12061,2011,5,18,12,1,NA,NA,NA,14,33.67,1005.1,32,cv,2,0,0
12062,2011,5,18,13,1,NA,NA,NA,13,31.55,1005.1,32,SE,2,0,0
12063,2011,5,18,14,1,NA,NA,NA,14,31.83,1003.1,33,SW,2,0,0
12064,2011,5,18,15,1,NA,NA,NA,14,30.1,1002,34,SW,4,0,0
12065,2011,5,18,16,1,NA,NA,NA,15,32.11,1001,34,SW,6,0,0
12066,2011,5,18,17,1,NA,NA,NA,14,30.1,1001,34,NE,1,0,0
12067,2011,5,18,18,1,NA,NA,NA,16,38.29,1001,32,NE,2,0,0
12068,2011,5,18,19,1,NA,NA,NA,16,40.52,1002,31,NW,2,0,0
12069,2011,5,18,20,1,NA,NA,NA,16,42.9,1002,30,NW,4,0,0
12070,2011,5,18,21,1,NA,NA,NA,17,48.42,1004.1,29,NW,6,0,0
12071,2011,5,18,22,1,NA,NA,NA,17,51.31,1004.1,28,NW,7,0,0
12072,2011,5,18,23,1,NA,NA,NA,18,57.93,1005.1,27,NW,10,0,0
12073,2011,5,19,0,1,NA,NA,NA,17,61.21,1006.1,25,NW,11,0,0
12074,2011,5,19,1,1,NA,NA,NA,18,65.19,1006.1,25,NW,12,0,0
12075,2011,5,19,2,1,NA,NA,NA,18,73.5,1006.1,23,cv,0,0,0
12076,2011,5,19,3,1,NA,NA,NA,18,69.2,1006.1,24,NW,2,0,0
12077,2011,5,19,4,1,NA,NA,NA,18,83.01,1006.1,21,cv,0,0,0
12078,2011,5,19,5,1,NA,NA,NA,17,73.32,1006.1,22,NW,1,0,0
12079,2011,5,19,6,1,NA,NA,NA,17,82.89,1006.1,20,cv,0,0,0
12080,2011,5,19,7,1,NA,NA,NA,18,88.28,1007.1,20,cv,0,0,0
12081,2011,5,19,8,1,NA,NA,NA,19,78.24,1007.1,23,cv,0,0,0
12082,2011,5,19,9,1,NA,NA,NA,19,65.41,1007.1,26,SW,1,0,0
12083,2011,5,19,10,1,NA,NA,NA,17,48.42,1007.1,29,NW,1,0,0
12084,2011,5,19,11,1,NA,NA,NA,15,38.01,1006.1,31,NE,2,0,0
12085,2011,5,19,12,1,NA,NA,NA,15,33.95,1006.1,33,cv,1,0,0
12086,2011,5,19,13,1,NA,NA,NA,15,33.95,1004.1,33,cv,3,0,0
12087,2011,5,19,14,1,NA,NA,NA,16,34.23,1003.1,34,SW,2,0,0
12088,2011,5,19,15,1,NA,NA,NA,15,33.95,1002,33,cv,2,0,0
12089,2011,5,19,16,1,NA,NA,NA,18,43.46,1001,32,cv,3,0,0
12090,2011,5,19,17,1,NA,NA,NA,16,36.2,1000,33,SW,1,0,0
12091,2011,5,19,18,1,NA,NA,NA,18,41.08,1000,33,NE,2,0,0
12092,2011,5,19,19,1,NA,NA,NA,19,48.96,999,31,cv,1,0,0
12093,2011,5,19,20,1,NA,NA,NA,19,51.83,1000,30,NW,2,0,0
12094,2011,5,19,21,1,NA,NA,NA,19,54.9,1001,29,NW,4,0,0
12095,2011,5,19,22,1,NA,NA,NA,19,65.41,1001,26,cv,0,0,0
12096,2011,5,19,23,1,NA,NA,NA,18,61.44,1003.1,26,NW,2,0,0
12097,2011,5,20,0,1,NA,NA,NA,18,61.44,1003.1,26,NW,4,0,0
12098,2011,5,20,1,1,NA,NA,NA,19,65.41,1003.1,26,NW,6,0,0
12099,2011,5,20,2,1,NA,NA,NA,18,61.44,1002,26,NW,8,0,0
12100,2011,5,20,3,1,NA,NA,NA,17,54.39,1002,27,NW,10,0,0
12101,2011,5,20,4,1,NA,NA,NA,17,57.69,1002,26,NW,11,0,0
12102,2011,5,20,5,1,NA,NA,NA,17,57.69,1002,26,NW,12,0,0
12103,2011,5,20,6,1,NA,NA,NA,17,57.69,1002,26,cv,0,0,0
12104,2011,5,20,7,1,NA,NA,NA,18,69.2,1002,24,NW,1,0,0
12105,2011,5,20,8,1,NA,NA,NA,19,69.4,1002,25,SW,1,0,0
12106,2011,5,20,9,1,NA,NA,NA,19,65.41,1003.1,26,SW,3,0,0
12107,2011,5,20,10,1,NA,NA,NA,18,54.65,1003.1,28,cv,1,0,0
12108,2011,5,20,11,1,NA,NA,NA,15,40.24,1002,30,NE,4,0,0
12109,2011,5,20,12,1,NA,NA,NA,16,42.9,1002,30,NW,3,0,0
12110,2011,5,20,13,1,NA,NA,NA,15,38.01,1002,31,NE,4,0,0
12111,2011,5,20,14,1,NA,NA,NA,16,40.52,1001,31,NE,9,0,0
12112,2011,5,20,15,1,NA,NA,NA,17,43.18,1000,31,NW,6,0,0
12113,2011,5,20,16,1,NA,NA,NA,17,45.72,1000,30,NE,4,0,0
12114,2011,5,20,17,1,NA,NA,NA,14,39.96,1000,29,NE,12,0,0
12115,2011,5,20,18,1,NA,NA,NA,14,44.89,999,27,NE,22,0,0
12116,2011,5,20,19,1,NA,NA,NA,16,57.44,1000,25,NE,29,0,0
12117,2011,5,20,20,1,NA,NA,NA,16,57.44,1001,25,NE,37,0,0
12118,2011,5,20,21,1,NA,NA,NA,16,64.76,1002,23,NE,46,0,0
12119,2011,5,20,22,1,NA,NA,NA,18,83.01,1003.1,21,NE,50,0.7,0.7
12120,2011,5,20,23,1,NA,NA,NA,19,93.98,1004.1,20,NW,6,4,4.7
12121,2011,5,21,0,1,NA,NA,NA,17,88.2,1005.1,19,NE,6,3.6,8.3
12122,2011,5,21,1,1,NA,NA,NA,17,93.89,1005.1,18,NE,14,2.3,10.6
12123,2011,5,21,2,1,NA,NA,NA,15,82.65,1004.1,18,NE,24,4.8,15.4
12124,2011,5,21,3,1,NA,NA,NA,15,82.65,1005.1,18,NE,32,0.1,15.5
12125,2011,5,21,4,1,NA,NA,NA,15,82.65,1005.1,18,NE,36,1.5,17
12126,2011,5,21,5,1,NA,NA,NA,15,88.02,1005.1,17,NE,40,1.4,18.4
12127,2011,5,21,6,1,NA,NA,NA,14,87.93,1006.1,16,NE,45,0.4,18.8
12128,2011,5,21,7,1,NA,NA,NA,13,82.4,1007.1,16,NE,52,3.2,22
12129,2011,5,21,8,1,NA,NA,NA,13,87.84,1008.1,15,NW,3,6.3,28.3
12130,2011,5,21,9,1,NA,NA,NA,14,93.75,1009.1,15,NW,6,1.2,29.5
12131,2011,5,21,10,1,NA,NA,NA,13,82.4,1010.2,16,NE,7,0.3,29.8
12132,2011,5,21,11,1,NA,NA,NA,13,82.4,1010.2,16,NW,4,0,0
12133,2011,5,21,12,1,NA,NA,NA,13,77.32,1010.2,17,NE,4,0,0
12134,2011,5,21,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
12135,2011,5,21,14,1,NA,NA,NA,12,72.42,1010.2,17,NE,8,0,0
12136,2011,5,21,15,1,NA,NA,NA,12,72.42,1010.2,17,NE,15,0,0
12137,2011,5,21,16,1,NA,NA,NA,11,67.78,1010.2,17,NE,21,0,0
12138,2011,5,21,17,1,NA,NA,NA,11,72.23,1010.8,16,NE,27,0,0
12139,2011,5,21,18,1,NA,NA,NA,10,67.57,1010.8,16,NE,32,0,0
12140,2011,5,21,19,1,NA,NA,NA,9,63.18,1011.9,16,NE,37,0,0
12141,2011,5,21,20,1,NA,NA,NA,11,72.23,1012.9,16,cv,0,0,0
12142,2011,5,21,21,1,NA,NA,NA,12,77.17,1013.9,16,cv,1,0,0
12143,2011,5,21,22,1,NA,NA,NA,13,87.84,1014.9,15,SW,3,0,0
12144,2011,5,21,23,1,NA,NA,NA,12,82.27,1014.9,15,SW,5,0,0
12145,2011,5,22,0,1,NA,NA,NA,13,87.84,1015.9,15,SW,7,1.2,1.2
12146,2011,5,22,1,1,NA,NA,NA,12,87.75,1014.9,14,SW,9,1.2,2.4
12147,2011,5,22,2,1,NA,NA,NA,11,82.14,1015.9,14,NW,2,0,0
12148,2011,5,22,3,1,NA,NA,NA,11,82.14,1014.9,14,cv,0,0,0
12149,2011,5,22,4,1,NA,NA,NA,12,87.75,1014.9,14,cv,0,0,0
12150,2011,5,22,5,1,NA,NA,NA,11,82.14,1015.9,14,NE,2,0,0
12151,2011,5,22,6,1,NA,NA,NA,10,76.84,1015.9,14,SE,2,0,0
12152,2011,5,22,7,1,NA,NA,NA,11,82.14,1015.9,14,SW,2,0,0
12153,2011,5,22,8,1,NA,NA,NA,10,72.04,1016.9,15,SE,1,0,0
12154,2011,5,22,9,1,NA,NA,NA,11,77.01,1016.9,15,cv,1,0,0
12155,2011,5,22,10,1,NA,NA,NA,11,72.23,1016.9,16,cv,2,0,0
12156,2011,5,22,11,1,NA,NA,NA,11,63.64,1016.9,18,SW,3,0,0
12157,2011,5,22,12,1,NA,NA,NA,11,59.78,1016.9,19,cv,1,0,0
12158,2011,5,22,13,1,NA,NA,NA,9,46.21,1015.9,21,cv,3,0,0
12159,2011,5,22,14,1,NA,NA,NA,9,46.21,1014.9,21,cv,5,0,0
12160,2011,5,22,15,1,NA,NA,NA,10,46.49,1014.9,22,cv,6,0,0
12161,2011,5,22,16,1,NA,NA,NA,9,43.47,1013.9,22,cv,6,0,0
12162,2011,5,22,17,1,NA,NA,NA,9,40.92,1013.9,23,cv,7,0,0
12163,2011,5,22,18,1,NA,NA,NA,10,46.49,1013.9,22,cv,9,0,0
12164,2011,5,22,19,1,NA,NA,NA,11,49.7,1013.9,22,cv,10,0,0
12165,2011,5,22,20,1,NA,NA,NA,13,64.09,1014.9,20,NW,1,0,0
12166,2011,5,22,21,1,NA,NA,NA,13,68.2,1014.9,19,cv,1,0,0
12167,2011,5,22,22,1,NA,NA,NA,13,68.2,1015.9,19,NW,2,0,0
12168,2011,5,22,23,1,NA,NA,NA,13,68.2,1015.9,19,NE,2,0,0
12169,2011,5,23,0,1,NA,NA,NA,12,67.99,1016.9,18,SE,3,0,0
12170,2011,5,23,1,1,NA,NA,NA,12,72.42,1016.9,17,SE,6,0,0
12171,2011,5,23,2,1,NA,NA,NA,12,72.42,1016.9,17,SE,8,0,0
12172,2011,5,23,3,1,NA,NA,NA,12,77.17,1015.9,16,SE,10,0,0
12173,2011,5,23,4,1,NA,NA,NA,12,77.17,1015.9,16,SE,11,0,0
12174,2011,5,23,5,1,NA,NA,NA,12,77.17,1015.9,16,cv,0,0,0
12175,2011,5,23,6,1,NA,NA,NA,13,82.4,1015.9,16,cv,0,0,0
12176,2011,5,23,7,1,NA,NA,NA,12,77.17,1016.9,16,cv,0,0,0
12177,2011,5,23,8,1,NA,NA,NA,12,72.42,1016.9,17,cv,0,0,0
12178,2011,5,23,9,1,NA,NA,NA,12,72.42,1018,17,cv,0,0,0
12179,2011,5,23,10,1,NA,NA,NA,13,77.32,1016.9,17,cv,1,0,0
12180,2011,5,23,11,1,NA,NA,NA,12,67.99,1016.9,18,cv,2,0,0
12181,2011,5,23,12,1,NA,NA,NA,13,72.6,1016.9,18,NE,2,0,0
12182,2011,5,23,13,1,NA,NA,NA,12,63.87,1015.9,19,cv,1,0,0
12183,2011,5,23,14,1,NA,NA,NA,11,59.78,1014.9,19,NE,1,0,0
12184,2011,5,23,15,1,NA,NA,NA,11,56.19,1013.9,20,SE,2,0,0
12185,2011,5,23,16,1,NA,NA,NA,11,56.19,1012.9,20,NE,1,0,0
12186,2011,5,23,17,1,NA,NA,NA,12,63.87,1012.9,19,SE,1,0,0
12187,2011,5,23,18,1,NA,NA,NA,12,63.87,1012.9,19,SW,1,0,0
12188,2011,5,23,19,1,NA,NA,NA,13,68.2,1013.9,19,NW,3,0,0
12189,2011,5,23,20,1,NA,NA,NA,12,67.99,1014.9,18,NE,2,0,0
12190,2011,5,23,21,1,NA,NA,NA,12,67.99,1014.9,18,NE,5,0,0
12191,2011,5,23,22,1,NA,NA,NA,13,77.32,1014.9,17,NE,6,0,0
12192,2011,5,23,23,1,NA,NA,NA,12,72.42,1015.9,17,NE,8,0,0
12193,2011,5,24,0,1,NA,NA,NA,12,72.42,1014.9,17,NE,11,0,0
12194,2011,5,24,1,1,NA,NA,NA,13,77.32,1014.9,17,NW,1,0,0
12195,2011,5,24,2,1,NA,NA,NA,13,77.32,1013.9,17,NW,3,0,0
12196,2011,5,24,3,1,NA,NA,NA,13,82.4,1013.9,16,NW,5,0,0
12197,2011,5,24,4,1,NA,NA,NA,13,82.4,1013.9,16,NW,6,0,0
12198,2011,5,24,5,1,NA,NA,NA,12,77.17,1013.9,16,NW,8,0,0
12199,2011,5,24,6,1,NA,NA,NA,13,82.4,1014.9,16,NW,10,0,0
12200,2011,5,24,7,1,NA,NA,NA,12,77.17,1014.9,16,NW,11,0,0
12201,2011,5,24,8,1,NA,NA,NA,12,72.42,1015.9,17,cv,1,0,0
12202,2011,5,24,9,1,NA,NA,NA,12,72.42,1016.9,17,cv,2,0,0
12203,2011,5,24,10,1,NA,NA,NA,13,77.32,1016.9,17,cv,2,0,0
12204,2011,5,24,11,1,NA,NA,NA,14,82.52,1016.9,17,SW,3,0,0
12205,2011,5,24,12,1,NA,NA,NA,12,60.03,1015.9,20,cv,1,0,0
12206,2011,5,24,13,1,NA,NA,NA,12,60.03,1015.9,20,cv,2,0,0
12207,2011,5,24,14,1,NA,NA,NA,12,56.44,1014.9,21,cv,3,0,0
12208,2011,5,24,15,1,NA,NA,NA,13,56.69,1013.9,22,SW,3,0,0
12209,2011,5,24,16,1,NA,NA,NA,13,53.36,1013.9,23,SW,5,0,0
12210,2011,5,24,17,1,NA,NA,NA,13,60.27,1013.9,21,SW,8,0,0
12211,2011,5,24,18,1,NA,NA,NA,14,68.4,1013.9,20,SW,13,0,0
12212,2011,5,24,19,1,NA,NA,NA,14,72.78,1014.9,19,SW,18,0.1,0.1
12213,2011,5,24,20,1,NA,NA,NA,15,82.65,1014.9,18,SW,22,0.1,0.2
12214,2011,5,24,21,1,NA,NA,NA,16,93.84,1015.9,17,SW,25,0,0
12215,2011,5,24,22,1,NA,NA,NA,15,88.02,1015.9,17,SW,29,0,0
12216,2011,5,24,23,1,NA,NA,NA,15,88.02,1016.9,17,SW,30,0,0
12217,2011,5,25,0,1,NA,NA,NA,15,88.02,1015.9,17,SW,31,0,0
12218,2011,5,25,1,1,NA,NA,NA,15,88.02,1015.9,17,cv,1,0,0
